"Código de Ruta","Descripción de la ruta","Código recorrido ","Descripción del recorrido","Sentido","Dia","Mes","Año","Cantidad de Pasajeros Regulares","Cantidad de Adultos Mayores","Ingresos"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","24","11","2023","2107","31","1148315"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","23","11","2023","2512","143","1369040"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","22","11","2023","2498","65","1361410"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","21","11","2023","2442","142","1330890"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","20","11","2023","2479","36","1351055"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","17","11","2023","2389","85","1302005"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","16","11","2023","2556","53","1393020"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","15","11","2023","2596","179","1414820"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","14","11","2023","2505","114","1365225"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","13","11","2023","2890","109","1575050"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","10","11","2023","2292","75","1249140"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","9","11","2023","2295","7","1250775"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","8","11","2023","2663","56","1451335"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","7","11","2023","2352","27","1281840"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","6","11","2023","2631","13","1433895"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","3","11","2023","2393","9","1304185"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","2","11","2023","2435","26","1327075"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","1","11","2023","2584","89","1408280"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","30","11","2023","101","","60600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","29","11","2023","227","","136200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","28","11","2023","274","","164400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","27","11","2023","225","","135000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","24","11","2023","231","","138600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","23","11","2023","210","","126000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","22","11","2023","360","","216000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","21","11","2023","265","","159000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","20","11","2023","246","","147600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","17","11","2023","206","","123600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","16","11","2023","272","","163200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","15","11","2023","292","","175200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","14","11","2023","261","","156600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","13","11","2023","252","","151200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","10","11","2023","288","","172800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","9","11","2023","247","","148200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","8","11","2023","289","","173400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","7","11","2023","277","","166200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","6","11","2023","283","","169800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","3","11","2023","244","","146400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","2","11","2023","277","","166200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","1","11","2023","313","","187800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","30","11","2023","99","","59400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","29","11","2023","234","","140400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","28","11","2023","237","","142200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","27","11","2023","284","","170400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","24","11","2023","202","","121200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","23","11","2023","291","","174600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","22","11","2023","157","","94200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","21","11","2023","250","","150000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","20","11","2023","288","","172800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","17","11","2023","219","","131400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","16","11","2023","190","","114000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","15","11","2023","264","","158400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","14","11","2023","294","","176400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","13","11","2023","154","","92400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","10","11","2023","168","","100800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","9","11","2023","307","","184200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","8","11","2023","264","","158400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","7","11","2023","308","","184800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","6","11","2023","227","","136200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","3","11","2023","229","","137400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","2","11","2023","235","","141000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","1","11","2023","232","","139200"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","30","11","2023","648","","200880"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","29","11","2023","530","","164300"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","28","11","2023","590","","182900"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","27","11","2023","587","","181970"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","24","11","2023","589","","182590"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","23","11","2023","599","","185690"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","22","11","2023","701","","217310"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","21","11","2023","707","","219170"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","20","11","2023","567","","175770"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","17","11","2023","575","","178250"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","16","11","2023","726","","225060"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","15","11","2023","635","","196850"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","14","11","2023","627","","194370"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","13","11","2023","674","","208940"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","10","11","2023","549","","170190"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","9","11","2023","576","","178560"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","8","11","2023","606","","187860"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","7","11","2023","643","","199330"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","6","11","2023","626","","194060"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","3","11","2023","596","","184760"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","2","11","2023","512","","158720"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","1","11","2023","684","","212040"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","30","11","2023","868","28","269080"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","29","11","2023","1040","20","322400"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","28","11","2023","996","34","308760"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","27","11","2023","1059","13","328290"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","24","11","2023","874","11","270940"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","23","11","2023","963","31","298530"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","22","11","2023","841","19","260710"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","21","11","2023","1011","24","313410"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","20","11","2023","1144","28","354640"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","17","11","2023","855","45","265050"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","18","11","2023","922","18","285820"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","15","11","2023","956","17","296360"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","14","11","2023","975","32","302250"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","13","11","2023","964","32","298840"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","10","11","2023","956","10","296360"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","9","11","2023","1022","34","316820"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","8","11","2023","996","17","308760"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","7","11","2023","936","17","290160"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","6","11","2023","983","22","304730"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","3","11","2023","897","28","278070"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","2","11","2023","1069","40","331390"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","1","11","2023","911","13","282410"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","30","11","2023","38","","11780"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","29","11","2023","52","","16120"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","28","11","2023","48","","14880"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","27","11","2023","56","","17360"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","24","11","2023","34","","10540"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","23","11","2023","36","","11160"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","22","11","2023","55","","17050"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","21","11","2023","53","","16430"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","20","11","2023","57","","17670"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","17","11","2023","44","","13640"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","16","11","2023","62","","19220"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","15","11","2023","66","","20460"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","14","11","2023","59","","18290"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","13","11","2023","61","","18910"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","10","11","2023","27","","8370"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","9","11","2023","37","","11470"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","8","11","2023","49","","15190"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","7","11","2023","32","","9920"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","6","11","2023","41","","12710"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","3","11","2023","43","","13330"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","2","11","2023","50","","15500"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","1","11","2023","54","","16740"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","30","11","2023","17","","5270"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","29","11","2023","49","","15190"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","28","11","2023","41","","12710"
