"Codigo de Ruta","Descripcion de Ruta","Mes","Año","Tipo de Equipo","Cantidad de viajes","Cantidad de Locomotoras","Cantidad de Vagones","Uso mensual (h)","Distancia recorrida (km)","Consumo de combustible (L)","Cantidad de Zapata Freno","Tipo de  Zapata  Freno","Lubricante cárter (l)","Tipo de lubricante cárter","Lubricante compresor (l)","Tipo de lubricante compresor","Lubricante motor diésel (l)","Tipo de lubricante motor diésel","Filtro  aire","Tipo de filtro  aire","Filtro primario","Tipo de filtro primario","Aceite sistema hidráulico","Tipo de aceite sistema hidráulico"
"RF003","UNIVERSIDAD LATINA - HEREDIA","12","2023","DMU APOLO","783","1","14","861","9004","37819","5","ZAPATA SIDEREA D18N","565","LUBRICANTE SAE 85W-140","565","LUBRICANTE SAE 15W-40","865","LUBRICANTE SAE 15W-40","2","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","2","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","11","2023","DMU APOLO","792","1","2","871","9108","38254","3","ZAPATA SIDEREA D18N","80","LUBRICANTE SAE 85W-140","80","LUBRICANTE SAE 15W-40","96","LUBRICANTE SAE 20W-40","2","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","2","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","4","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","10","2023","DMU APOLO","790","1","2","869","9085","3857","","ZAPATA SIDEREA D18N","495","LUBRICANTE SAE 85W-140","495","LUBRICANTE SAE 15W-40","45","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","9","2023","DMU APOLO","753","1","2","828","8659","36370","","ZAPATA SIDEREA D18N","41","LUBRICANTE SAE 85W-140","41","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","8","2023","DMU APOLO","828","1","2","910","9522","39992","11","ZAPATA SIDEREA D18N","73","LUBRICANTE SAE 85W-140","73","LUBRICANTE SAE 15W-40","224","LUBRICANTE SAE 20W-40","4","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","3","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF003","UNIVERSIDAD LATINA - HEREDIA","7","2023","DMU APOLO","791","1","2","870","9096","38205","3","ZAPATA SIDEREA D18N","71","LUBRICANTE SAE 85W-140","71","LUBRICANTE SAE 15W-40","112","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","2","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","12","2023","DMU APOLO","132","3","2","132","2209","9281","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","11","2023","DMU APOLO","132","3","12","132","2209","9281","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","10","2023","DMU APOLO","128","3","12","128","2142","8999","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","9","2023","DMU APOLO","123","3","12","123","2059","8648","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","8","2023","DMU APOLO","138","3","12","138","2310","9703","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","7","2023","DMU APOLO","123","3","12","123","2059","8648","","ZAPATA SIDEREA D18N","","LUBRICANTE SAE 85W-140","","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","12","2023","DMU APOLO","352","2","12","264","5069","21289","2","ZAPATA SIDEREA D18N","455","LUBRICANTE SAE 85W-140","455","LUBRICANTE SAE 20W-40","49","LUBRICANTE SAE 15W-40","1","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","1","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","11","2023","DMU APOLO","352","2","12","264","5068","21289","8","ZAPATA SIDEREA D18N","465","LUBRICANTE SAE 85W-140","465","LUBRICANTE SAE 15W-40","198","LUBRICANTE SAE 15W-40","4","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","4","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","8","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","10","2023","DMU APOLO","343","2","12","257","4939","20745","","ZAPATA SIDEREA D18N","35","LUBRICANTE SAE 85W-140","35","LUBRICANTE SAE 15W-40","4","LUBRICANTE SAE 15W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","9","2023","DMU APOLO","332","2","12","249","4780","20079","","ZAPATA SIDEREA D18N","175","LUBRICANTE SAE 85W-140","175","LUBRICANTE SAE 15W-40","","LUBRICANTE SAE 20W-40","","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
"RF001","ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN","8","2023","DMU APOLO","368","2","12","276","5299","22257","10","ZAPATA SIDEREA D18N","30","LUBRICANTE SAE 85W-140","30","LUBRICANTE SAE 15W-40","198","LUBRICANTE SAE 15W-40","4","FILTRO AIRE IGUAL O SIMILAR A N° PARTE VOLVO PENTA DH10A 154449 / WIX 42875","4","FILTRO DIESEL TIPO RACOR IGUAL O SIMILAR A TECFIL PD 204 / WIX 33209 / LUBERFINER 2040N","","ACEITE ATF DEXRON III"
